language_mouse.x,language_mouse.y,language_mouse.leftButton,language_mouse.midButton,language_mouse.rightButton,language_mouse.time,language_mouse.clicked_name,nationality,mother_tongue,homeland,gender,age,email,date,expName,psychopyVersion,OS,frameRate,cancel_experiment,cancel_reasons,client_agent_information,windowWidth,windowHeight,xRes,yRes,start_exp_mouse.x,start_exp_mouse.y,start_exp_mouse.leftButton,start_exp_mouse.midButton,start_exp_mouse.rightButton,start_exp_mouse.time,start_exp_mouse.clicked_name,rating_slider.response,rating_slider.rt,next_trial_mouse.x,next_trial_mouse.y,next_trial_mouse.leftButton,next_trial_mouse.midButton,next_trial_mouse.rightButton,next_trial_mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,environment,sunVisibility,cloudVisibility,imageId,imgSize,globalClockTime
-0.323611111,-0.181944444,1,0,0,1.701,de_flag,de,de,de,m,36,,2021-09-02_16h49.54.883,online_experiment,2021.1.4,Win32,59.95203837,FALSE,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0,1280,577,1280,720,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,de,de,de,m,36,,2021-09-02_16h49.54.883,online_experiment,2021.1.4,Win32,59.95203837,FALSE,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0,1280,577,1280,720,0.011111111,-0.401388889,1,0,0,13.368,cont_gr,4,3.801,0.344444444,-0.406944444,1,0,0,next_trial_button,0,0,0,20,1,landscape,invisiblesun,noclouds,2,"755.192878338279,500",
,,,,,,,de,de,de,m,36,,2021-09-02_16h49.54.883,online_experiment,2021.1.4,Win32,59.95203837,FALSE,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0,1280,577,1280,720,,,,,,,,3,2.613,0.429166667,-0.3875,1,0,0,next_trial_button,0,1,1,10,1,beach,visiblesun,noclouds,1,"747.0261697065821,500",
,,,,,,,de,de,de,m,36,,2021-09-02_16h49.54.883,online_experiment,2021.1.4,Win32,59.95203837,FALSE,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0,1280,577,1280,720,,,,,,,,5,2.743,0.3625,-0.411111111,1,0,0,next_trial_button,0,2,2,66,1,beach,visiblesun,noclouds,8,"1028.5714285714284,500",
,,,,,,,de,de,de,m,36,,2021-09-02_16h49.54.883,online_experiment,2021.1.4,Win32,59.95203837,FALSE,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0,1280,577,1280,720,,,,,,,,4,4.112,0.376388889,-0.430555556,1,0,0,next_trial_button,0,3,3,48,1,beach,invisiblesun,noclouds,6,"1028.5714285714284,500",
,,,,,,,de,de,de,m,36,,2021-09-02_16h49.54.883,online_experiment,2021.1.4,Win32,59.95203837,FALSE,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0,1280,577,1280,720,,,,,,,,1,2.629,0.351388889,-0.386111111,1,0,0,next_trial_button,0,4,4,30,1,landscape,visiblesun,noclouds,3,"346.3035019455253,500",
,,,,,,,de,de,de,m,36,,2021-09-02_16h49.54.883,online_experiment,2021.1.4,Win32,59.95203837,FALSE,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0,1280,577,1280,720,,,,,,,,2,2.896,0.373611111,-0.415277778,1,0,0,next_trial_button,0,5,5,15,1,landscape,visiblesun,yesclouds,1,"333.3333333333333,500",
,,,,,,,de,de,de,m,36,,2021-09-02_16h49.54.883,online_experiment,2021.1.4,Win32,59.95203837,FALSE,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0,1280,577,1280,720,,,,,,,,1,2.694,0.440277778,-0.419444444,1,0,0,next_trial_button,0,6,6,28,1,landscape,invisiblesun,noclouds,3,"888.8888888888888,500",
,,,,,,,de,de,de,m,36,,2021-09-02_16h49.54.883,online_experiment,2021.1.4,Win32,59.95203837,FALSE,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0,1280,577,1280,720,,,,,,,,6,5.394,0.35,-0.411111111,1,0,0,next_trial_button,0,7,7,25,1,beach,invisiblesun,yesclouds,3,"750.4690431519699,500",
,,,,,,,de,de,de,m,36,,2021-09-02_16h49.54.883,online_experiment,2021.1.4,Win32,59.95203837,FALSE,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0,1280,577,1280,720,,,,,,,,1,6.027,0.395833333,-0.418055556,1,0,0,next_trial_button,0,8,8,31,1,landscape,visiblesun,yesclouds,3,"638.0622837370242,500",
