language_mouse.x,language_mouse.y,language_mouse.leftButton,language_mouse.midButton,language_mouse.rightButton,language_mouse.time,language_mouse.clicked_name,nationality,mother_tongue,homeland,gender,age,email,date,expName,psychopyVersion,OS,frameRate,cancel_experiment,cancel_reasons,client_agent_information,windowWidth,windowHeight,xRes,yRes,start_exp_mouse.x,start_exp_mouse.y,start_exp_mouse.leftButton,start_exp_mouse.midButton,start_exp_mouse.rightButton,start_exp_mouse.time,start_exp_mouse.clicked_name,rating_slider.response,rating_slider.rt,next_trial_mouse.x,next_trial_mouse.y,next_trial_mouse.leftButton,next_trial_mouse.midButton,next_trial_mouse.rightButton,next_trial_mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,environment,sunVisibility,cloudVisibility,imageId,imgSize,globalClockTime
-0.303240741,-0.244212963,1,0,0,1.333,de_flag,de,de,de,f,48,,2021-07-20_19h46.04.822,online_experiment,2021.1.4,Win32,60.0240096,FALSE,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,1536,712,1536,864,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,de,de,de,f,48,,2021-07-20_19h46.04.822,online_experiment,2021.1.4,Win32,60.0240096,FALSE,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,1536,712,1536,864,0.039351852,-0.415509259,1,0,0,9.156,cont_gr,4,9.728,0.373842593,-0.421296296,1,0,0,next_trial_button,0,0,0,54,1,landscape,visiblesun,noclouds,6,"695.0043821209465,500",
,,,,,,,de,de,de,f,48,,2021-07-20_19h46.04.822,online_experiment,2021.1.4,Win32,60.0240096,FALSE,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,1536,712,1536,864,,,,,,,,9,3.661,0.347222222,-0.40625,1,0,0,next_trial_button,0,1,1,17,1,beach,invisiblesun,yesclouds,2,"684.8635235732011,500",
,,,,,,,de,de,de,f,48,,2021-07-20_19h46.04.822,online_experiment,2021.1.4,Win32,60.0240096,FALSE,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,1536,712,1536,864,,,,,,,,5,7.741,0.340277778,-0.414351852,1,0,0,next_trial_button,0,2,2,32,1,beach,invisiblesun,noclouds,4,"750,500",
,,,,,,,de,de,de,f,48,,2021-07-20_19h46.04.822,online_experiment,2021.1.4,Win32,60.0240096,FALSE,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,1536,712,1536,864,,,,,,,,2,5.157,0.396990741,-0.391203704,1,0,0,next_trial_button,0,3,3,4,1,landscape,invisiblesun,noclouds,0,"1499.6127033307514,500",
,,,,,,,de,de,de,f,48,,2021-07-20_19h46.04.822,online_experiment,2021.1.4,Win32,60.0240096,FALSE,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,1536,712,1536,864,,,,,,,,8,3.514,0.372685185,-0.416666667,1,0,0,next_trial_button,0,4,4,16,1,beach,invisiblesun,noclouds,2,"752.8089887640449,500",
,,,,,,,de,de,de,f,48,,2021-07-20_19h46.04.822,online_experiment,2021.1.4,Win32,60.0240096,FALSE,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,1536,712,1536,864,,,,,,,,9,2.918,0.358796296,-0.41087963,1,0,0,next_trial_button,0,5,5,18,1,beach,visiblesun,noclouds,2,"666.6666666666666,500",
,,,,,,,de,de,de,f,48,,2021-07-20_19h46.04.822,online_experiment,2021.1.4,Win32,60.0240096,FALSE,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,1536,712,1536,864,,,,,,,,8,3.037,0.446759259,-0.409722222,1,0,0,next_trial_button,0,6,6,66,1,beach,visiblesun,noclouds,8,"1028.5714285714284,500",
,,,,,,,de,de,de,f,48,,2021-07-20_19h46.04.822,online_experiment,2021.1.4,Win32,60.0240096,FALSE,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,1536,712,1536,864,,,,,,,,2,3.928,0.44212963,-0.413194444,1,0,0,next_trial_button,0,7,7,71,1,landscape,visiblesun,yesclouds,8,"666.6666666666666,500",
,,,,,,,de,de,de,f,48,,2021-07-20_19h46.04.822,online_experiment,2021.1.4,Win32,60.0240096,FALSE,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,1536,712,1536,864,,,,,,,,6,2.906,0.420138889,-0.428240741,1,0,0,next_trial_button,0,8,8,43,1,beach,visiblesun,yesclouds,5,"750,500",
,,,,,,,de,de,de,f,48,,2021-07-20_19h46.04.822,online_experiment,2021.1.4,Win32,60.0240096,FALSE,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,1536,712,1536,864,,,,,,,,5,5.987,0.428240741,-0.402777778,1,0,0,next_trial_button,0,9,9,27,1,beach,visiblesun,yesclouds,3,"752.8089887640449,500",
,,,,,,,de,de,de,f,48,,2021-07-20_19h46.04.822,online_experiment,2021.1.4,Win32,60.0240096,FALSE,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,1536,712,1536,864,,,,,,,,5,2.846,0.454861111,-0.421296296,1,0,0,next_trial_button,0,10,10,35,1,beach,visiblesun,yesclouds,4,"750,500",
,,,,,,,de,de,de,f,48,,2021-07-20_19h46.04.822,online_experiment,2021.1.4,Win32,60.0240096,FALSE,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,1536,712,1536,864,,,,,,,,1,2.954,0.421296296,-0.40625,1,0,0,next_trial_button,0,11,11,68,1,landscape,invisiblesun,noclouds,8,"666.6666666666666,500",
,,,,,,,de,de,de,f,48,,2021-07-20_19h46.04.822,online_experiment,2021.1.4,Win32,60.0240096,FALSE,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,1536,712,1536,864,,,,,,,,6,3.855,0.392361111,-0.409722222,1,0,0,next_trial_button,0,12,12,2,1,beach,visiblesun,noclouds,0,"375,500",
